Model,Class,Q,e,i,H6,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25.5
All,SS,0.8,0.4,10,,,,,,,,,,,10.1980390271856,,20.3960780543711,15.2970585407783,35.6931365951495,122.376468326227,229.455878111675,562.049819855856
All,SS,0.8,0.4,15,,,,,,,,,,,,10.1980390271856,15.2970585407783,35.6931365951495,66.2872536767062,127.47548783982,356.931365951495,570.37648385372
All,SS,0.8,0.4,20,,,,,,,,,,,,,5.09901951359278,45.891175622335,81.5843122174845,158.069604921376,321.238229356345,620.336467840907
All,SS,0.8,0.4,25,,,,,,,,,,,10.1980390271856,,30.5941170815567,30.5941170815567,71.3862731902989,117.277448812634,203.960780543711,432.986527888955
All,SS,0.8,0.4,30,,,,,,,,,10.1980390271856,,5.09901951359278,15.2970585407783,10.1980390271856,40.7921561087422,45.891175622335,91.7823512446701,229.455878111675,358.046551908175
All,SS,0.8,0.4,40,,,,,,,,3.60555127546399,,,3.60555127546399,3.60555127546399,10.816653826392,28.8444102037119,50.4777178564958,122.588743365776,266.810794384335,403.317079562305
All,SS,0.8,0.4,60,,,,,,,,,,,5.09901951359278,5.09901951359278,7.64852927038917,25.4950975679639,45.891175622335,109.628919542245,254.950975679639,505.84483787027
All,SS,0.8,0.4,90,,,,,,,,,,,,4.16333199893226,2.08166599946613,8.32666399786453,16.6533279957291,35.3883219909242,74.9399759807807,134.27418052461
All,SS,0.8,0.4,180,,,,,,,,,,,,,,,,,,
All,SS,0.8,0.5,2,,,,,,,,,,,,,,,14.8323969741913,7.41619848709566,44.497190922574,211.935524786824
All,SS,0.8,0.5,5,,,,,,,,,,,6.05530070819498,12.11060141639,,24.2212028327799,48.4424056655599,102.940112039315,151.382517704875,405.418850627896
All,SS,0.8,0.5,10,,,,,,,,4.69041575982343,4.69041575982343,9.38083151964686,,4.69041575982343,23.4520787991171,28.1424945589406,70.3562363973514,257.972866790289,384.614092305521,781.260519929172
All,SS,0.8,0.5,15,,,,,,,,,4.69041575982343,4.69041575982343,4.69041575982343,9.38083151964686,18.7616630392937,70.3562363973514,103.189146716115,220.449540711701,398.685339584991,800.409062084298
All,SS,0.8,0.5,20,,,,,,,,,,,4.69041575982343,14.0712472794703,14.0712472794703,65.665820637528,107.879562475939,182.926214633114,520.6361493404,823.38731267045
All,SS,0.8,0.5,25,,,,,,,,,4.69041575982343,4.69041575982343,9.38083151964686,18.7616630392937,14.0712472794703,42.2137418384109,70.3562363973514,131.331641275056,356.471597746581,666.369266998411
All,SS,0.8,0.5,30,,,,,,,,,,4.69041575982343,4.69041575982343,4.69041575982343,23.4520787991171,28.1424945589406,93.8083151964686,159.474135833997,342.40035046711,708.49605973969
All,SS,0.8,0.5,40,,,,,,,,,,3.3166247903554,3.3166247903554,6.6332495807108,13.2664991614216,36.4828726939094,109.448618081728,192.364237840613,424.527973165491,793.447750852779
All,SS,0.8,0.5,60,,,,,,,,,2.34520787991171,2.34520787991171,4.69041575982343,7.03562363973514,9.38083151964686,30.4877024388523,53.9397812379694,107.879562475939,279.079737709494,528.499763481498
All,SS,0.8,0.5,90,,,,,,,,,,,1.91485421551268,,,1.91485421551268,13.4039795085887,24.8931048016648,61.2753348964056,112.569978235762
All,SS,0.8,0.5,180,,,,,,,,,,,,,,,,,,
All,SS,0.8,0.7,2,,,,,,,,,,,4.47213595499958,8.94427190999916,13.4164078649987,13.4164078649987,26.8328157299975,89.4427190999916,192.301846064982,408.966176270524
All,SS,0.8,0.7,5,,,,,,,,3.65148371670111,3.65148371670111,3.65148371670111,7.30296743340221,10.9544511501033,32.86335345031,65.7267069006199,142.407864951343,317.679083352996,755.857129357129,1448.97204941986
All,SS,0.8,0.7,10,,,,,,,,5.65685424949238,5.65685424949238,5.65685424949238,8.48528137423857,36.7695526217005,79.1959594928933,138.592929112563,347.896536343781,752.361615182486,1496.23794899073,3247.01791392245
All,SS,0.8,0.7,15,,,,,,,,,2.82842712474619,5.65685424949238,5.65685424949238,39.5979797464466,76.3675323681471,149.906637611548,359.210244842766,758.018469431979,1779.08066146535,3279.34952899707
All,SS,0.8,0.7,20,,,,,,,,2.82842712474619,2.82842712474619,2.82842712474619,5.65685424949238,31.1126983722081,62.2253967444162,110.308657865101,291.327993848857,625.082394568908,1434.01255224632,2528.79417905056
All,SS,0.8,0.7,25,,,,,,,2.82842712474619,,5.65685424949238,5.65685424949238,14.1421356237309,22.6274169979695,19.7989898732233,70.7106781186547,144.249783362056,339.411254969543,661.851947190608,1311.73981159883
All,SS,0.8,0.7,30,,,,,,,,,,8.48528137423857,5.65685424949238,11.3137084989848,22.6274169979695,73.5391052434009,113.137084989848,296.98484809835,698.621499812309,1187.03215345387
All,SS,0.8,0.7,40,,,,,,,,,2,2,6,12,26,34,88,230,494,943.870047552451
All,SS,0.8,0.7,60,,,,,,,,,,4.24264068711928,5.65685424949238,15.556349186104,16.9705627484771,29.698484809835,70.7106781186547,193.747258045114,400.222438151586,785.196366097891
All,SS,0.8,0.7,90,,,,,,,,1.15470053837925,1.15470053837925,,1.15470053837925,4.618802153517,8.08290376865476,12.7017059221718,20.7846096908265,57.7350269189626,151.265770527682,285.671139599365
All,SS,0.8,0.7,180,,,,,,,,,,,,,,,,,,
All,SS,0.8,0.9,2,,,,,,,,,,,,,3.16227766016838,6.32455532033676,3.16227766016838,18.9736659610103,41.1096095821889,69.7137002317335
All,SS,0.8,0.9,5,,,,,,,,,,2.58198889747161,,2.58198889747161,5.16397779494322,12.9099444873581,33.5658556671309,80.0416558216199,129.09944487358,288.821359628712
All,SS,0.8,0.9,10,,,,,,,,,2,,4,8,10,24,64,126,278,516.025839146322
All,SS,0.8,0.9,15,,,,,,,,,,,4,8,18,40,78,126,344,551.951688707142
All,SS,0.8,0.9,20,,,,,,,,2,,2,2,6,8,34,44,140,296,512.759852822612
All,SS,0.8,0.9,25,,,,,,,,,,2,2,4,8,22,30,100,202,413.147269949429
All,SS,0.8,0.9,30,,,,,,,,,,2,6,6,14,18,58,82,238,387.019379359742
All,SS,0.8,0.9,40,,,,,,,,,,1.41421356237309,1.41421356237309,8.48528137423857,7.07106781186547,14.1421356237309,42.4264068711928,87.6812408671318,142.835569799683,274.818728134262
All,SS,0.8,0.9,60,,,,,,,,,,,2,2,2,11,24,46,101,218.82108368863
All,SS,0.8,0.9,90,,,,,,,,,,,0.816496580927725,,0.816496580927725,1.63299316185545,6.5319726474218,22.8619042659763,40.8248290463863,73.3333333333333
All,SS,0.8,0.9,180,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,2,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,5,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,10,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,15,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,20,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,25,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,30,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,40,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,60,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,90,,,,,,,,,,,,,,,,,,
All,SS,0.8,1.1,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,0.1,2,,,,,,,,,,,,,,,,,9.74679434480896,95.4986910905066
All,SS,0.9,0.1,5,,,,,,,,,,,,,,,,15.9164485150844,15.9164485150844,103.965806344629
All,SS,0.9,0.1,10,,,,,,,,,,,,,,6.16441400296898,6.16441400296898,12.328828005938,6.16441400296898,85.5647902664018
All,SS,0.9,0.1,15,,,,,,,,,,,,,,6.16441400296898,6.16441400296898,18.4932420089069,36.9864840178139,70.4651213958603
All,SS,0.9,0.1,20,,,,,,,,,,,6.16441400296898,,,6.16441400296898,6.16441400296898,6.16441400296898,12.328828005938,35.2325606979302
All,SS,0.9,0.1,25,,,,,,,,,,,,,,,,12.328828005938,12.328828005938,15.0996688705415
All,SS,0.9,0.1,30,,,,,,,,,,,,,,,,6.16441400296898,18.4932420089069,25.1661147842358
All,SS,0.9,0.1,40,,,,,,,,,,,,,,4.35889894354067,,17.4355957741627,17.4355957741627,28.4722086720835
All,SS,0.9,0.1,60,,,,,,,,,,,,,3.08220700148449,,6.16441400296898,12.328828005938,36.9864840178139,52.8488410468953
All,SS,0.9,0.1,90,,,,,,,,,,,,2.51661147842358,,,,2.51661147842358,7.54983443527075,16.4384373412506
All,SS,0.9,0.1,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,0.2,2,,,,,,,,,,,,,,,,,27.6586333718787,504.357677315084
All,SS,0.9,0.2,5,,,,,,,,,,,,,7.52772652709081,7.52772652709081,7.52772652709081,7.52772652709081,22.5831795812724,626.929023095916
All,SS,0.9,0.2,10,,,,,,,,,,,,,,17.4928556845359,11.6619037896906,29.1547594742265,81.6333265278342,561.792369712038
All,SS,0.9,0.2,15,,,,,,,,,,,,,5.8309518948453,5.8309518948453,23.3238075793812,64.1404708432983,122.449989791751,295.179041713105
All,SS,0.9,0.2,20,,,,,,,,,,,,,5.8309518948453,23.3238075793812,29.1547594742265,58.309518948453,75.8023746329889,247.569518856152
All,SS,0.9,0.2,25,,,,,,,,,,,5.8309518948453,17.4928556845359,5.8309518948453,29.1547594742265,23.3238075793812,46.6476151587624,151.604749265978,238.047614284762
All,SS,0.9,0.2,30,,,,,,,,,,,,,5.8309518948453,5.8309518948453,34.9857113690718,34.9857113690718,81.6333265278342,195.199043713505
All,SS,0.9,0.2,40,,,,,,,,,,,4.12310562561766,,8.24621125123532,4.12310562561766,20.6155281280883,49.4772675074119,136.062485645383,195.257095475
All,SS,0.9,0.2,60,,,,,,,,,,,,,5.8309518948453,2.91547594742265,29.1547594742265,14.5773797371133,87.4642784226795,159.49190157079
All,SS,0.9,0.2,90,,,,,,,,,,,2.38047614284762,,,,,14.2828568570857,14.2828568570857,34.9857113690718
All,SS,0.9,0.2,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,0.3,2,,,,,,,,,,,,,,,,8.66025403784439,25.9807621135332,466.690475583121
All,SS,0.9,0.3,5,,,,,,,,,,,,7.07106781186548,,14.142135623731,28.2842712474619,49.4974746830583,84.8528137423857,588.897274573418
All,SS,0.9,0.3,10,,,,,,,,,,,,5.47722557505166,5.47722557505166,16.431676725155,65.7267069006199,109.544511501033,213.611797427015,567.961266284947
All,SS,0.9,0.3,15,,,,,,,,,,5.47722557505166,,10.9544511501033,16.431676725155,27.3861278752583,43.8178046004133,147.885090526395,213.611797427015,514.295634824952
All,SS,0.9,0.3,20,,,,,,,,,,,10.9544511501033,5.47722557505166,5.47722557505166,16.431676725155,65.7267069006199,98.5900603509299,301.247406627841,559.016994374948
All,SS,0.9,0.3,25,,,,,,,,,,,5.47722557505166,,5.47722557505166,38.3405790253616,54.7722557505166,153.362316101447,399.837466978771,630.571169654941
All,SS,0.9,0.3,30,,,,,,,,,,,5.47722557505166,,10.9544511501033,16.431676725155,54.7722557505166,104.067285925982,219.089023002066,295.160973029972
All,SS,0.9,0.3,40,,,,,,,,,,3.87298334620742,3.87298334620742,23.2379000772445,11.6189500386223,27.1108834234519,54.2217668469038,108.443533693808,197.522150656578,354.175097938859
All,SS,0.9,0.3,60,,,,,,,,,,,2.73861278752583,2.73861278752583,5.47722557505166,16.431676725155,60.2494813255683,60.2494813255683,172.532605614127,328.701992692469
All,SS,0.9,0.3,90,,,,,,,,,,,,,2.23606797749979,,11.180339887499,13.4164078649987,46.9574275274956,73.0296743340222
All,SS,0.9,0.3,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,0.4,2,,,,,,,,,,,,,8.06225774829855,,8.06225774829855,24.1867732448956,56.4358042380898,394.96835316263
All,SS,0.9,0.4,5,,,,,,,,,,,,6.58280588604383,13.1656117720877,19.7484176581315,52.6624470883507,59.2452529743945,131.656117720877,515.984495891107
All,SS,0.9,0.4,10,,,,,,,,,,5.09901951359278,5.09901951359278,15.2970585407784,15.2970585407784,35.6931365951495,112.178429299041,112.178429299041,397.723522060237,695.276443821688
All,SS,0.9,0.4,15,,,,,,,,,5.09901951359278,,10.1980390271856,10.1980390271856,25.4950975679639,45.8911756223351,132.574507353412,234.554897625268,489.505873304907,915.933039765098
All,SS,0.9,0.4,20,,,,,,,,,,5.09901951359278,5.09901951359278,10.1980390271856,35.6931365951495,20.3960780543711,117.277448812634,168.267643948562,545.595087954428,861.809723778979
All,SS,0.9,0.4,25,,,,,,,,,5.09901951359278,10.1980390271856,,10.1980390271856,15.2970585407784,40.7921561087423,86.6833317310773,183.56470248934,428.317639141794,749.399759807808
All,SS,0.9,0.4,30,,,,,,,,,,,,10.1980390271856,20.3960780543711,45.8911756223351,50.9901951359278,163.168624434969,270.248034220418,428.823195890023
All,SS,0.9,0.4,40,,,,,,,,,7.21110255092798,3.60555127546399,3.60555127546399,,18.0277563773199,18.0277563773199,90.1387818865997,158.644256120416,313.682960965367,674.157746129692
All,SS,0.9,0.4,60,,,,,,,,,,,2.54950975679639,10.1980390271856,10.1980390271856,5.09901951359278,43.3416658655387,104.529900028652,237.104407382064,428.823195890023
All,SS,0.9,0.4,90,,,,,,,,,,,,4.16333199893227,2.08166599946613,4.16333199893227,16.6533279957291,29.1433239925259,60.3683139845178,118.977121983832
All,SS,0.9,0.4,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,0.5,2,,,,,,,,,,,,,7.41619848709567,14.8323969741913,14.8323969741913,59.3295878967653,103.826778819339,472.313455239209
All,SS,0.9,0.5,5,,,,,,,,,,6.05530070819499,6.05530070819499,12.11060141639,12.11060141639,36.3318042491699,60.5530070819499,151.382517704875,284.599133285164,558.68695269454
All,SS,0.9,0.5,10,,,,,,,,,,9.38083151964686,9.38083151964686,37.5233260785875,51.5945733580577,98.4987309562921,159.474135833997,253.282451030465,825.513173728924,1259.97407380734
All,SS,0.9,0.5,15,,,,,,,,,,4.69041575982343,9.38083151964686,37.5233260785875,37.5233260785875,32.832910318764,201.687877672408,248.592035270642,675.419869414574,1122.10457029043
All,SS,0.9,0.5,20,,,,,,,,4.69041575982343,4.69041575982343,4.69041575982343,4.69041575982343,28.1424945589406,23.4520787991172,46.9041575982343,145.402888554526,262.663282550112,572.230722698459,1110.61544499735
All,SS,0.9,0.5,25,,,,,,,,,,9.38083151964686,4.69041575982343,4.69041575982343,42.2137418384109,60.9754048777046,89.1178994366452,211.068709192054,473.731991742167,961.256816187364
All,SS,0.9,0.5,30,,,,,,,,,,4.69041575982343,4.69041575982343,14.0712472794703,18.7616630392937,23.4520787991172,70.3562363973515,182.926214633114,515.945733580577,834.876437963527
All,SS,0.9,0.5,40,,,,,,,,,3.3166247903554,3.3166247903554,6.6332495807108,6.6332495807108,13.2664991614216,36.4828726939094,79.5989949685296,198.997487421324,394.678350052293,793.447750852779
All,SS,0.9,0.5,60,,,,,,,,,,2.34520787991172,,4.69041575982343,11.7260393995586,11.7260393995586,39.8685339584992,143.057680674615,300.1866086287,605.093932102006
All,SS,0.9,0.5,90,,,,,,,,,,,,,5.74456264653803,3.82970843102535,15.3188337241014,38.2970843102535,65.105043327431,132.895113194997
All,SS,0.9,0.5,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,0.7,2,,,,,,,,,,,,8.94427190999916,8.94427190999916,35.7770876399966,44.7213595499958,129.691942694988,290.688837074973,748.554161923727
All,SS,0.9,0.7,5,,,,,,,,,,3.65148371670111,7.30296743340222,14.6059348668044,51.1207720338155,105.893027784332,189.877153268458,551.374041221867,1113.70253359384,1940.90700446982
All,SS,0.9,0.7,10,,,,,,,,,5.65685424949238,19.7989898732233,31.1126983722081,42.4264068711929,113.137084989848,166.877200360025,407.293505963451,879.640835796065,2101.52135368642,3893.65021541484
All,SS,0.9,0.7,15,,,,,,,,,2.82842712474619,8.48528137423857,14.142135623731,39.5979797464467,82.0243866176395,209.303607231218,410.121933088198,930.552524041497,1900.70302782944,3434.07940113989
All,SS,0.9,0.7,20,,,,,,2.82842712474619,5.65685424949238,,2.82842712474619,14.142135623731,19.7989898732233,22.6274169979695,45.2548339959391,130.107647738325,330.925973595304,656.195092941116,1501.89480324023,2625.78902427442
All,SS,0.9,0.7,25,,,,,,,,2.82842712474619,,5.65685424949238,8.48528137423857,22.6274169979695,19.7989898732233,53.7401153701776,98.9949493661167,398.808224589213,786.302740679441,1406.42525574593
All,SS,0.9,0.7,30,,,,,,,2.82842712474619,,2.82842712474619,8.48528137423857,5.65685424949238,22.6274169979695,19.7989898732233,65.0538238691624,110.308657865101,243.244732728172,661.851947190609,1193.96035668415
All,SS,0.9,0.7,40,,,,,,,2,2,4,2,8,14,20,36,92,162,422,716.883998054544
All,SS,0.9,0.7,60,,,,,,1.4142135623731,1.4142135623731,,2.82842712474619,7.07106781186548,2.82842712474619,12.7279220613579,15.556349186104,41.0121933088198,73.539105243401,162.634559672906,380.423448278363,682.428018182138
All,SS,0.9,0.7,90,,,,,,,,,,1.15470053837925,2.3094010767585,3.46410161513776,3.46410161513776,12.7017059221718,16.1658075373095,48.4974226119286,123.55295760658,201.761134898562
All,SS,0.9,0.7,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,0.9,2,,,,,,,,,,,,,,,,,22.1359436211787,30.9838667696593
All,SS,0.9,0.9,5,,,,,,,,,,,,2.58198889747161,,10.3279555898864,2.58198889747161,30.9838667696593,51.6397779494322,109.625625552504
All,SS,0.9,0.9,10,,,,,,,,,,2,,8,6,16,24,58,126,200.858158908221
All,SS,0.9,0.9,15,,,,,,,,,2,,2,4,10,14,26,62,150,249.847953763884
All,SS,0.9,0.9,20,,,,,,,,,,2,4,4,8,22,26,72,154,267.810878544294
All,SS,0.9,0.9,25,,,,,,,,,,2,2,2,6,12,16,52,116,210.656117879353
All,SS,0.9,0.9,30,,,,,,,,,,2,,2,4,18,18,50,90,197.59217258451
All,SS,0.9,0.9,40,,,,,,,,,,,,2.82842712474619,4.24264068711928,4.24264068711928,14.1421356237309,46.6690475583121,84.8528137423857,191.680289370956
All,SS,0.9,0.9,60,,,,,,,,,,1,1,1,4,4,19,27,65,123.290983720087
All,SS,0.9,0.9,90,,,,,,,,,,,0.816496580927726,0.816496580927726,,,2.44948974278318,1.63299316185545,9.79795897113271,12
All,SS,0.9,0.9,180,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,2,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,5,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,10,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,15,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,20,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,25,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,30,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,40,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,60,,,,,,,,0.5,,,,,,,,,,
All,SS,0.9,1.1,90,,,,,,,,,,,,,,,,,,
All,SS,0.9,1.1,180,,,,,,,,,,,,,,,,,,
All,SS,1,0.1,2,,,,,,,,,,,,,,,,,,421.785885649737
All,SS,1,0.1,5,,,,,,,,,,,,,,,7.95822425754222,,15.9164485150844,324.893144826966
All,SS,1,0.1,10,,,,,,,,,,,,,,,6.16441400296898,6.16441400296898,30.8220700148449,392.591390634079
All,SS,1,0.1,15,,,,,,,,,,,,,,18.4932420089069,12.328828005938,6.16441400296898,36.9864840178139,140.930242791721
All,SS,1,0.1,20,,,,,,,,,,,,6.16441400296898,6.16441400296898,,,12.328828005938,30.8220700148449,85.5647902664018
All,SS,1,0.1,25,,,,,,,,,,,,6.16441400296898,6.16441400296898,6.16441400296898,18.4932420089069,30.8220700148449,49.3153120237518,60.398675482166
All,SS,1,0.1,30,,,,,,,,,,,,,,12.328828005938,18.4932420089069,12.328828005938,30.8220700148449,80.5315673095547
All,SS,1,0.1,40,,,,,,,,,,,,,,4.35889894354067,4.35889894354067,13.076696830622,30.5122926047847,56.944417344167
All,SS,1,0.1,60,,,,,,,,,,,,3.08220700148449,,3.08220700148449,12.328828005938,9.24662100445347,18.4932420089069,67.9485099174368
All,SS,1,0.1,90,,,,,,,,,,,,,,,5.03322295684717,10.0664459136943,17.6162803489651,26.7124606795322
All,SS,1,0.1,180,,,,,,,,,,,,,,,,,,
All,SS,1,0.2,2,,,,,,,,,,,,,,,,,18.4390889145858,534.468583423448
All,SS,1,0.2,5,,,,,,,,,,,,,,7.52772652709081,7.52772652709081,22.5831795812724,45.1663591625449,829.75900115636
All,SS,1,0.2,10,,,,,,,,,5.8309518948453,,,5.8309518948453,11.6619037896906,11.6619037896906,34.9857113690718,46.6476151587624,157.435701160823,690.338081425809
All,SS,1,0.2,15,,,,,,,,,,5.8309518948453,,5.8309518948453,17.4928556845359,17.4928556845359,34.9857113690718,40.8166632639171,139.942845476287,399.9199919984
All,SS,1,0.2,20,,,,,,,,,,,5.8309518948453,5.8309518948453,17.4928556845359,17.4928556845359,40.8166632639171,110.788086002061,204.083316319586,219.003805141981
All,SS,1,0.2,25,,,,,,,,,,,5.8309518948453,,23.3238075793812,17.4928556845359,29.1547594742265,58.309518948453,198.25236442474,204.720948284895
All,SS,1,0.2,30,,,,,,,,,5.8309518948453,,5.8309518948453,5.8309518948453,11.6619037896906,23.3238075793812,29.1547594742265,104.957134107215,145.773797371133,352.310469141447
All,SS,1,0.2,40,,,,,,,,,,,4.12310562561766,8.24621125123532,8.24621125123532,12.369316876853,32.9848450049413,78.3390068867356,94.8314293892062,235.655115228449
All,SS,1,0.2,60,,,,,,,,,,,,5.8309518948453,11.6619037896906,2.91547594742265,26.2392835268039,64.1404708432983,128.280941686597,176.155234570724
All,SS,1,0.2,90,,,,,,,,,,,,,,2.38047614284762,7.14142842854285,11.9023807142381,9.52190457139047,50.5349164219926
All,SS,1,0.2,180,,,,,,,,,,,,,,,,,,
All,SS,1,0.3,2,,,,,,,,,,,,,8.66025403784439,,,34.6410161513776,25.9807621135332,678.822509939086
All,SS,1,0.3,5,,,,,,,,,,,,,,,14.142135623731,42.4264068711929,113.137084989848,975.721954930468
All,SS,1,0.3,10,,,,,,,,,,5.47722557505166,,,10.9544511501033,21.9089023002066,65.7267069006199,60.2494813255683,295.77018105279,916.787870774914
All,SS,1,0.3,15,,,,,,,,,,,5.47722557505166,16.431676725155,16.431676725155,38.3405790253616,60.2494813255683,164.31676725155,383.405790253616,742.37456852993
All,SS,1,0.3,20,,,,,,,,,,,,16.431676725155,32.86335345031,43.8178046004133,76.6811580507233,125.976188226188,350.542436803306,612.682625834943
All,SS,1,0.3,25,,,,,,,,,5.47722557505166,,10.9544511501033,16.431676725155,21.9089023002066,32.86335345031,54.7722557505166,125.976188226188,328.6335345031,536.65631459995
All,SS,1,0.3,30,,,,,,,,,,,5.47722557505166,,21.9089023002066,32.86335345031,32.86335345031,76.6811580507233,202.657346276911,348.826604489967
All,SS,1,0.3,40,,,,,,,,,,,,11.6189500386223,11.6189500386223,7.74596669241483,77.4596669241484,193.649167310371,348.568501158668,660.916030975191
All,SS,1,0.3,60,,,,,,,,,,,,8.21583836257749,5.47722557505166,13.6930639376292,46.5564173879391,68.4653196881458,167.055380039076,301.869176962472
All,SS,1,0.3,90,,,,,,,,,,2.23606797749979,,,,4.47213595499958,4.47213595499958,20.1246117974981,55.9016994374948,98.5900603509299
All,SS,1,0.3,180,,,,,,,,,,,,,,,,,,
All,SS,1,0.4,2,,,,,,,,,,8.06225774829855,,8.06225774829855,,8.06225774829855,24.1867732448956,24.1867732448956,64.4980619863884,842.599153413611
All,SS,1,0.4,5,,,,,,,,,,,,,13.1656117720877,39.496835316263,26.3312235441753,105.324894176701,151.404535379008,1069.59286127427
All,SS,1,0.4,10,,,,,,,,,,,5.09901951359278,10.1980390271856,20.3960780543711,35.6931365951495,122.376468326227,203.960780543711,489.505873304907,1024.17967173734
All,SS,1,0.4,15,,,,,,,,,,5.09901951359278,5.09901951359278,10.1980390271856,40.7921561087423,76.4852927038918,132.574507353412,280.446073247603,657.773517253469,1032.5063357352
All,SS,1,0.4,20,,,,,5.09901951359278,,,5.09901951359278,,,10.1980390271856,10.1980390271856,40.7921561087423,56.0892146495206,137.673526867005,265.149014706825,693.466653848619,1136.58963570851
